disease,year_of_birth,sex,age,year,bau_incidence,int_incidence,bau_prevalence,int_prevalence,bau_deaths,int_deaths,diff_incidence,diff_prevalence
CHD,1979,male,86,2065,0.032355281052267315,0.03073751699965395,0.33859643548575147,0.32614152252523304,120.33794343114363,115.37891370229579,-0.0016177640526133658,-0.012454912960518427
CHD,1979,male,87,2066,0.03351110608466586,0.03183555078043257,0.3476386985254658,0.33514477496774564,137.5369226903848,131.95249309264096,-0.0016755553042332935,-0.012493923557720166
CHD,1979,male,88,2067,0.034482377222537205,0.032758258361410345,0.3550440844350859,0.34259955680997467,157.20264197713038,150.92013835981862,-0.001724118861126861,-0.012444527625111224
CHD,1979,male,89,2068,0.03526909446588134,0.03350563974258727,0.360553296269287,0.34825249570162226,179.3997028010054,172.34947481493015,-0.001763454723294068,-0.01230080056766475
CHD,1979,male,90,2069,0.03587125781469828,0.03407769492396336,0.36393579971366236,0.3518769031326047,204.1038923572874,196.22285731734303,-0.001793562890734915,-0.012058896581057632
CHD,1979,male,91,2070,0.036268826358154836,0.034455385040247095,0.36464972125255213,0.35294366526316173,231.59044315927957,222.81265967085278,-0.0018134413179077408,-0.011706055989390396
CHD,1979,male,92,2071,0.03664635376853276,0.034814036080106116,0.36251168345440826,0.3512706965708451,261.72452199667623,251.9955793089095,-0.001832317688426642,-0.011240986883563175
CHD,1979,male,93,2072,0.037003840268077515,0.03515364825467364,0.3573860832034169,0.3467211467265883,294.21896721303176,283.5010040341298,-0.0018501920134038757,-0.01066493647682859
CHD,1979,male,94,2073,0.03734128570862546,0.03547422142319418,0.349198740233749,0.33921654573634485,328.64131690648105,316.91723937666836,-0.0018670642854312774,-0.009982194497404173
CHD,1979,male,95,2074,0.0376586901642584,0.03577575565604548,0.3379540000809874,0.3287533307430148,364.43515365336214,351.71157198067533,-0.001882934508212919,-0.009200669337972589
CHD,1979,male,96,2075,0.03795605363497635,0.03605825095322753,0.32375445591532936,0.31542199230231444,400.9549101484114,387.2634108839966,-0.001897802681748821,-0.008332463613014929
CHD,1979,male,97,2076,0.03819375856989188,0.036284070641397284,0.30740408222994475,0.2999944982742868,437.01520817887024,422.42407679304836,-0.001909687928494594,-0.007409583955657939
CHD,1979,male,98,2077,0.03845523399089077,0.03653247229134623,0.2891037180493891,0.28265619318012897,472.19991978142303,456.7912491570267,-0.0019227616995445423,-0.006447524869260146
CHD,1979,male,99,2078,0.03868441581217735,0.03675019502156848,0.26977696030771925,0.26429732824608143,505.666850393271,489.5438449726464,-0.0019342207906088704,-0.005479632061637818
CHD,1979,male,100,2079,0.03868441581217735,0.03675019502156848,0.25308406119597837,0.24849114946204232,535.0533628361887,518.3642025829561,-0.0019342207906088704,-0.004592911733936056
CHD,1979,male,101,2080,0.03868441581217735,0.03675019502156848,0.238778846946898,0.23499762675230873,561.1020405886811,543.9693965157094,-0.0019342207906088704,-0.003781220194589263
CHD,1979,male,102,2081,0.03868441581217735,0.03675019502156848,0.22660205360647212,0.22356449099953177,584.4043751763415,566.9303399658625,-0.0019342207906088704,-0.0030375626069403527
CHD,1979,male,103,2082,0.03868441581217735,0.03675019502156848,0.21629626366818183,0.21394163412612321,605.432204096011,587.7022139989763,-0.0019342207906088704,-0.002354629542058617
CHD,1979,male,104,2083,0.03868441581217735,0.03675019502156848,0.20761623576522695,0.20589104369004832,624.5625802777201,606.6485381375446,-0.0019342207906088704,-0.0017251920751786276
CHD,1979,male,105,2084,0.03868441581217735,0.03675019502156848,0.2003353471872833,0.19919297616005516,642.0974464963772,624.0602119091203,-0.0019342207906088704,-0.0011423710272281395
CHD,1979,male,106,2085,0.03868441581217735,0.03675019502156848,0.19424899677029683,0.1936491937426819,658.2792009366099,640.1705788909618,-0.0019342207906088704,-0.0005998030276149202
CHD,1979,male,107,2086,0.03868441581217735,0.03675019502156848,0.1891757843687998,0.1890840570035171,673.3030129682973,655.1673448880233,-0.0019342207906088704,-9.172736528270664e-05
CHD,1979,male,108,2087,0.03868441581217735,0.03675019502156848,0.18495716926164762,0.18534415373153573,687.3265685464302,669.2020079695397,-0.0019342207906088704,0.00038698446988810753
CHD,1979,male,109,2088,0.03868441581217735,0.03675019502156848,0.18145616680671384,0.18229700506521304,700.4777825730844,682.3973205472399,-0.0019342207906088704,0.0008408382584992047
CHD,1979,male,110,2089,0.03868441581217735,0.03675019502156848,0.17855550237275267,0.17982925358401838,712.8609031950222,694.8531948995594,-0.0019342207906088704,0.0012737512112657168
CHD,1984,female,27,2011,0.0002071062,0.00019675088999999998,0.0008205597999999998,0.0008205597999999998,-4.440892098500626e-14,-4.440892098500626e-14,-1.0355310000000013e-05,0.0
CHD,1984,female,28,2012,0.00020722566390126042,0.00019686438070619738,0.001026918295075605,0.0010165713871518047,0.0006763702155223594,0.0006725815150163683,-1.036128319506304e-05,-1.0346907923800214e-05
CHD,1984,female,29,2013,0.0001975833697144139,0.0001877042012286932,0.0012230723766657417,0.0012028766686671564,0.0018847351994282224,0.0018645425040719754,-9.8791684857207e-06,-2.01957079985853e-05
CHD,1984,female,30,2014,0.00017875755041351992,0.0001698196728928439,0.0013996678952922477,0.001370586439473412,0.0038148748472888183,0.0037584165550457183,-8.93787752067601e-06,-2.908145581883583e-05
CHD,1984,female,31,2015,0.0001573567201959319,0.0001494888841861353,0.0015540721012317778,0.0015172001103317104,0.006539002477396139,0.006421716193866667,-7.867836009796598e-06,-3.6871990900067464e-05
CHD,1984,female,32,2016,0.00014266671102288958,0.0001355333754717451,0.0016930607143381502,0.0016491581996170366,0.009991047428856259,0.009787887718569976,-7.133335551144475e-06,-4.3902514721113565e-05
CHD,1984,female,33,2017,0.00013431274755922352,0.00012759711018126233,0.0018230624917251804,0.001772571595516219,0.014073014654180538,0.0137602693234391,-6.715637377961194e-06,-5.0490896208961467e-05
CHD,1984,female,34,2018,0.0001319345012907111,0.00012533777622617554,0.001950160458202328,0.0018932226796799841,0.018669236331821937,0.01822562882388623,-6.5967250645355545e-06,-5.6937778522343774e-05
CHD,1984,female,35,2019,0.0001351856245404199,0.0001284263433133989,0.0020800983441282726,0.0020165714215186707,0.023654498898314724,0.02306187993858444,-6.759281227021008e-06,-6.352692260960194e-05
CHD,1984,female,36,2020,0.0001437335485607151,0.00013654687113267934,0.002218291541245404,0.0021477657841819007,0.028897068549295746,0.02814094943813794,-7.186677428035768e-06,-7.052575706350313e-05
CHD,1984,female,37,2021,0.00016499430564866375,0.00015674459036623057,0.002377214234604908,0.0022986542111177637,0.03460249328067677,0.03366127895502791,-8.249715282433186e-06,-7.856002348714418e-05
CHD,1984,female,38,2022,0.0001929391618497452,0.00018329220375725794,0.0025631035298021563,0.0024751573753397406,0.04119179652824245,0.04002849702020983,-9.646958092487273e-06,-8.794615446241572e-05
CHD,1984,female,39,2023,0.00022714485191749754,0.00021578760932162264,0.00278168673012912,0.002682712329346527,0.04916738097390283,0.047725152230229106,-1.13572425958749e-05,-9.897440078259325e-05
CHD,1984,female,40,2024,0.00026720538258999274,0.0002538451134604931,0.003038174901437699,0.0029262664556041255,0.059135509982810586,0.05733208103802845,-1.3360269129499632e-05,-0.00011190844583357359
CHD,1984,female,41,2025,0.00031273114409614177,0.00029709458689133466,0.0033372516528055417,0.003210266883562093,0.07183264922227695,0.06955343955040405,-1.5636557204807113e-05,-0.00012698476924344858
CHD,1984,female,42,2026,0.00036334866820682976,0.00034518123479648826,0.0036830595617746336,0.0035386476749988,0.08815398392999008,0.08524380116674024,-1.81674334103415e-05,-0.00014441188677583343
CHD,1984,female,43,2027,0.0004327238498735444,0.00041108765737986715,0.004093541593044474,0.003928460852745832,0.10879145649989042,0.10505993025099691,-2.1636192493677256e-05,-0.00016508074029864157
CHD,1984,female,44,2028,0.0005076648729140629,0.0004822816292683597,0.004574211713990854,0.00438495883897697,0.13369094738719856,0.12894152262881153,-2.5383243645703193e-05,-0.00018925287501388426
CHD,1984,female,45,2029,0.000588171737328385,0.0005587631504619658,0.0051307304462899495,0.0049135343768932725,0.16262599122696386,0.1566647260241325,-2.9408586866419258e-05,-0.000217196069396677
CHD,1984,female,46,2030,0.000674244369034689,0.0006405321505829546,0.005768987647695239,0.005519799360543179,0.19510985295201522,0.18775862088712003,-3.3712218451734436e-05,-0.00024918828715205996
CHD,1984,female,47,2031,0.0007658827680329748,0.0007275886296313261,0.0064951964507600135,0.0062096743082363315,0.23029564468332353,0.2214103075049172,-3.829413840164878e-05,-0.00028552214252368195
CHD,1984,female,48,2032,0.0008630870824868866,0.0008199327283625423,0.007315998801267133,0.006989488903702124,0.2668636925047565,0.25635784378785154,-4.3154354124344324e-05,-0.0003265098975650093
CHD,1984,female,49,2033,0.000983949723145557,0.000934752236988279,0.008255717146885187,0.00788237415356491,0.30371055838331884,0.291548641425428,-4.919748615727791e-05,-0.0003733429933202772
CHD,1984,female,50,2034,0.0011229049227170049,0.0010667596765811546,0.009331522634292438,0.008904662561423493,0.3412536240941755,0.32738350282230577,-5.6145246135850266e-05,-0.00042686007286894465
CHD,1984,female,51,2035,0.0012799527552830518,0.0012159551175188992,0.010560270248117851,0.010072392491071844,0.38010082354470676,0.364444254449257,-6.399763776415257e-05,-0.0004878777570460069
CHD,1984,female,52,2036,0.001455093146761876,0.0013823384894237822,0.011958418461964338,0.011401232968860624,0.42110758893181277,0.40354791196222806,-7.275465733809386e-05,-0.0005571854931037141
CHD,1984,female,53,2037,0.0016483261712352995,0.0015659098626735345,0.013541930697957246,0.012906391313858798,0.46545070635312413,0.44581693073473616,-8.241630856176498e-05,-0.0006355393840984484
CHD,1984,female,54,2038,0.0018596517546215002,0.001766669166890425,0.015326159192557132,0.014602504147092375,0.5147185071609055,0.49276500675659385,-9.29825877310751e-05,-0.0007236550454647571
CHD,1984,female,55,2039,0.0020959160203432637,0.0019911202193261006,0.017330684258223907,0.016508236964257073,0.5728031120784927,0.5480995927209982,-0.00010479580101716316,-0.000822447293966834
CHD,1984,female,56,2040,0.0023390264835696354,0.0022220751593911535,0.019557549479367536,0.018625598530631615,0.6430763091558944,0.6150305204311834,-0.00011695132417848192,-0.0009319509487359205
CHD,1984,female,57,2041,0.0025889830702187934,0.0024595339167078536,0.022007771178684434,0.020955630992667566,0.729773938557372,0.6975895841257937,-0.00012944915351093987,-0.0010521401860168686
CHD,1984,female,58,2042,0.0028457857802907374,0.0027034964912762004,0.02468120514067093,0.02349828344440899,0.8381373288236169,0.8007653250272888,-0.000142289289014537,-0.0011829216962619404
CHD,1984,female,59,2043,0.003109434613785467,0.0029539628830961935,0.027576420935735677,0.02625229260845004,0.9745520157346554,0.9306353395665425,-0.00015547173068927332,-0.001324128327285637
CHD,1984,female,60,2044,0.0033799295707029825,0.0032109330921678333,0.03069058675924682,0.029215073387856606,1.1466811948214435,1.0944937042924643,-0.00016899647853514926,-0.001475513371390215
CHD,1984,female,61,2045,0.00369509816286409,0.003510343254720885,0.034059076420426423,0.03242041250142443,1.3603150273435034,1.2978523265775124,-0.00018475490814320482,-0.001638663919001991
CHD,1984,female,62,2046,0.004048094266846003,0.0038456895535037027,0.037712993799933765,0.03589807183919604,1.6180976145703951,1.5432302723341849,-0.00020240471334230037,-0.0018149219607377226
CHD,1984,female,63,2047,0.004438917882648722,0.004216971988516286,0.04168307704308867,0.03967750444209988,1.9222672364771753,1.8327628497633413,-0.00022194589413243593,-0.0020055726009887906
CHD,1984,female,64,2048,0.004867569010272246,0.004624190559758634,0.045999711350691225,0.04378787176863397,2.2745289733288843,2.1680806077562877,-0.00024337845051361235,-0.0022118395820572567
CHD,1984,female,65,2049,0.005334047649716576,0.005067345267230747,0.05069295852607726,0.04825807729809767,2.6758950742408985,2.5501575486840125,-0.0002667023824858292,-0.0024348812279795934
CHD,1984,female,66,2050,0.005838353875063533,0.0055464361813103566,0.05579260082623118,0.053116814107364844,3.1264939882222578,2.979129369478038,-0.0002919176937531765,-0.002675786718866334
CHD,1984,female,67,2051,0.006389017985878803,0.006069567086584863,0.06133088297363999,0.05839519011139416,3.6309961460501796,3.459459164610138,-0.0003194508992939403,-0.002935692862245834
CHD,1984,female,68,2052,0.006948212544423403,0.0066008019172022325,0.06729680805761928,0.06408317079438741,4.200956860097037,4.002170137017323,-0.0003474106272211702,-0.003213637263231872
CHD,1984,female,69,2053,0.0075159375506973275,0.00714014067316246,0.07367712551091289,0.07016860884969554,4.849767377109487,4.62004117622439,-0.0003757968775348671,-0.003508516661217348
CHD,1984,female,70,2054,0.008092193004700581,0.007687583354465552,0.08045623831207017,0.07663715346584195,5.592845547026997,5.3277907512783,-0.00040460965023502923,-0.0038190848462282267
CHD,1984,female,71,2055,0.008676978980514984,0.008243130031489234,0.08761614771447088,0.08347219485194625,6.4478025403433605,6.142238471094842,-0.0004338489490257492,-0.0041439528625246275
CHD,1984,female,72,2056,0.009270295329976894,0.008806780563478049,0.09513643743879605,0.09065484587511649,7.434581039318289,7.082439976464258,-0.00046351476649884524,-0.0044815915636795545
CHD,1984,female,73,2057,0.009931280312252355,0.009434716296639736,0.10304119116940298,0.09820878532519504,8.582362275628014,8.176273794170939,-0.0004965640156126185,-0.004832405844207938
CHD,1984,female,74,2058,0.010651403405530219,0.010118833235253708,0.11135006903716237,0.10615356873956366,9.914767163272941,9.446346225829075,-0.0005325701702765112,-0.005196500297598702
CHD,1984,female,75,2059,0.011430664609810485,0.01085913137931996,0.12007853556280378,0.11450486269019367,11.458040286423113,10.91779335923539,-0.000571533230490525,-0.005573672872610111
CHD,1984,female,76,2060,0.012269063999174974,0.011655610799216225,0.12923773770919175,0.12327433248921225,13.241140948757504,12.618374624209565,-0.0006134531999587491,-0.005963405219979498
CHD,1984,female,77,2061,0.013166601425460046,0.012508271354187042,0.13883442247881744,0.132469566698561,15.295803099663459,14.57853772194889,-0.0006583300712730035,-0.006364855780256445
CHD,1984,female,78,2062,0.01412327703682934,0.013417113184987872,0.148870901214668,0.14209404510988685,17.65655638443809,16.83144758437038,-0.0007061638518414681,-0.006776856104781154
CHD,1984,female,79,2063,0.01516670624001339,0.014408370928012719,0.15934003184556528,0.15214245549967864,20.393618280295243,19.444397955977365,-0.0007583353120006707,-0.007197576345886636
CHD,1984,female,80,2064,0.01623775084992797,0.015425863307431571,0.17018525537816012,0.16256221179099464,23.57506886179928,22.48274630075781,-0.0008118875424963992,-0.007623043587165479
CHD,1984,female,81,2065,0.0173364109406549,0.016469590393622155,0.18134518407689196,0.17329614235878288,27.274998459985653,26.01770659521148,-0.0008668205470327463,-0.008049041718109079
CHD,1984,female,82,2066,0.018462686438112365,0.017539552116206746,0.19275429753098555,0.18428313920662534,31.572942375466283,30.125832701362555,-0.0009231343219056193,-0.008471158324360212
CHD,1984,female,83,2067,0.019616577416382182,0.01863574854556307,0.20434375327868431,0.19545891660432257,36.553044815172456,34.88824425779069,-0.0009808288708191108,-0.00888483667436174
CHD,1984,female,84,2068,0.020798083875464345,0.019758179681691128,0.216042283232824,0.20675685225593166,42.30294285904199,40.38958552398998,-0.0010399041937732174,-0.009285430976892356
CHD,1984,female,85,2069,0.021831627822557084,0.02074004643142923,0.22741338720789198,0.217759684451004,49.193245522292386,46.98558033560195,-0.0010915813911278535,-0.009653702756887983
CHD,1984,female,86,2070,0.02268959377684804,0.021555114088005638,0.23803514953257435,0.22806308112919543,57.56689407529291,55.00610770163652,-0.001134479688842404,-0.009972068403378914
CHD,1984,female,87,2071,0.02337198181241904,0.022203382721798084,0.2474952279365233,0.23727093022150883,67.76395642619903,64.77895553585299,-0.0011685990906209545,-0.010224297715014458
CHD,1984,female,88,2072,0.02387879185518826,0.022684852262428848,0.2553992496642982,0.24500336504983244,80.09865971168466,76.60783757719523,-0.0011939395927594125,-0.010395884614465778
CHD,1984,female,89,2073,0.024210024053319342,0.022999522850653376,0.2613793740014847,0.25090497889691404,94.83237935550844,90.74646055968049,-0.0012105012026659666,-0.010474395104570655
CHD,1984,female,90,2074,0.02436567818456682,0.023147394275338476,0.26510296208580275,0.25465316734465543,112.14495908912988,107.37090117393194,-0.0012182839092283425,-0.010449794741147322
CHD,1984,female,91,2075,0.024370815536681783,0.023152274759847692,0.2658649552119915,0.25556670954481986,132.62181568165315,127.04751961938885,-0.0012185407768340907,-0.010298245667171635
CHD,1984,female,92,2076,0.024401013954302365,0.023180963256587247,0.2634295498923902,0.25341523855184583,156.329364369151,149.84515819038162,-0.0012200506977151186,-0.010014311340544368
CHD,1984,female,93,2077,0.024456273437428563,0.023233459765557133,0.2576553899859657,0.24805844110457043,183.11590344218524,175.6234779825614,-0.0012228136718714297,-0.009596948881395284
CHD,1984,female,94,2078,0.024536594060142206,0.023309764357135093,0.24852471909810617,0.23947413648537616,212.60039272348732,204.02167568458017,-0.001226829703007113,-0.009050582612730007
CHD,1984,female,95,2079,0.02464197574836147,0.023409876960943394,0.23617343950171873,0.22778731215724835,244.1889044824934,234.47373620221774,-0.001232098787418076,-0.00838612734447039
CHD,1984,female,96,2080,0.024772418502086353,0.023533797576982034,0.2209173009271018,0.21329556162199567,277.12045753347553,266.25194708023815,-0.0012386209251043188,-0.007621739305106123
CHD,1984,female,97,2081,0.024905707553496914,0.023660422175822066,0.20387619187806078,0.19707223968850424,309.9946287404945,298.00974864174736,-0.0012452853776748485,-0.006803952189556539
CHD,1984,female,98,2082,0.025052325480415805,0.023799709206395014,0.18552252434625172,0.17956641178760738,342.2302180513551,329.1891138303597,-0.0012526162740207902,-0.005956112558644339
CHD,1984,female,99,2083,0.025184053998244506,0.02392485129833228,0.16703885426323692,0.16191460748472555,372.8217962225049,358.8194391685013,-0.0012592026999122263,-0.0051242467785113655
CHD,1984,female,100,2084,0.025184053998244506,0.02392485129833228,0.15198264482350363,0.1475594103493194,399.27782375251473,384.4839213879734,-0.0012592026999122263,-0.004423234474184218
CHD,1984,female,101,2085,0.025184053998244506,0.02392485129833228,0.13981846600381806,0.13598535830083922,422.501322068583,407.0505503019584,-0.0012592026999122263,-0.003833107702978844
CHD,1984,female,102,2086,0.025184053998244506,0.02392485129833228,0.1300557363897829,0.1267203192904931,443.1831296442085,427.1832205899915,-0.0012592026999122263,-0.003335417099289806
CHD,1984,female,103,2087,0.025184053998244506,0.02392485129833228,0.12226196176227314,0.11934817335527882,461.85216378698,445.3900834508743,-0.0012592026999122263,-0.0029137884069943137
CHD,1984,female,104,2088,0.025184053998244506,0.02392485129833228,0.11606644103812899,0.11351233394648753,478.91376627253464,462.0604347682697,-0.0012592026999122263,-0.002554107091641458
CHD,1984,female,105,2089,0.025184053998244506,0.02392485129833228,0.11115804931121273,0.10891358155974327,494.67895818068916,477.4928578223234,-0.0012592026999122263,-0.002244467751469456
CHD,1984,female,106,2090,0.025184053998244506,0.02392485129833228,0.10727979095861341,0.10530479926321486,509.3867593830193,491.91669412052687,-0.0012592026999122263,-0.0019749916953985536
CHD,1984,female,107,2091,0.025184053998244506,0.02392485129833228,0.10422195358422873,0.10248436970000602,523.2212170629969,505.5084242659327,-0.0012592026999122263,-0.0017375838842227098
CHD,1984,female,108,2092,0.025184053998244506,0.02392485129833228,0.10181500623523668,0.10028933185196837,536.3243977586874,518.4041656998561,-0.0012592026999122263,-0.0015256743832683106
CHD,1984,female,109,2093,0.025184053998244506,0.02392485129833228,0.09992289061993267,0.09858892012832565,548.806299972201,530.7092080089584,-0.0012592026999122263,-0.0013339704916070227
CHD,1984,female,110,2094,0.025184053998244506,0.02392485129833228,0.0984370243622497,0.09727879145452283,560.7524174703246,542.5052881864622,-0.0012592026999122263,-0.001158232907726875
CHD,1984,male,27,2011,0.0002245471,0.00021331974499999999,0.0008315653,0.0008315653,-3.441691376337985e-14,-3.441691376337985e-14,-1.122735500000001e-05,0.0
CHD,1984,male,28,2012,0.0002306646646767082,0.0002191314314428728,0.0010324988463840715,0.0010211580550174132,0.02954322998460457,0.02936263506363823,-1.1533233233835416e-05,-1.1340791366658276e-05
CHD,1984,male,29,2013,0.00022912618308072857,0.00021766987392669214,0.0012323214800036173,0.001209973578863954,0.058618959315251074,0.0580054206051861,-1.145630915403643e-05,-2.234790113966336e-05
CHD,1984,male,30,2014,0.0002203776096813821,0.00020935872919731298,0.0014245151878266443,0.0013917478381093521,0.08654518022814917,0.08535207838534276,-1.1018880484069127e-05,-3.276734971729219e-05
CHD,1984,male,31,2015,0.00022407698498698805,0.00021287313573763864,0.0016208345576486656,0.001577573456588191,0.11400065500165679,0.11212195931736435,-1.1203849249349413e-05,-4.326110106047461e-05
CHD,1984,male,32,2016,0.0002463925674719582,0.0002340729390983603,0.0018399973616415749,0.0017852094348004448,0.14084709608453339,0.13820770083310663,-1.2319628373597921e-05,-5.478792684113004e-05
CHD,1984,male,33,2017,0.0002862122404581116,0.000271901628435206,0.0020992088240988087,0.002030981698520582,0.16733223965670874,0.1638656700021266,-1.4310612022905571e-05,-6.822712557822677e-05
CHD,1984,male,34,2018,0.00034246837613041654,0.0003253449573238957,0.002414319648798939,0.002329932815923142,0.19397223569148503,0.1896048287284149,-1.712341880652084e-05,-8.438683287579707e-05
CHD,1984,male,35,2019,0.0004141357460022981,0.0003934289587021832,0.0027999000275548995,0.0026958921509871447,0.22151399727367238,0.2161514185813771,-2.0706787300114914e-05,-0.00010400787656775472
CHD,1984,male,36,2020,0.000500230382925934,0.00047521886377963724,0.0032692485631412513,0.0031414843761844143,0.25096026975020713,0.2444731229361654,-2.501151914629672e-05,-0.000127764186956837
CHD,1984,male,37,2021,0.0006088236620000204,0.0005783824789000194,0.003842741869582817,0.00368605767731922,0.2842350855562925,0.27641703255359973,-3.0441183100001065e-05,-0.0001566841922635968
CHD,1984,male,38,2022,0.0007217569174701255,0.0006856690715966192,0.004523255639629234,0.0043323478380373065,0.3226080141284493,0.31319557235411644,-3.60878458735063e-05,-0.0001909078015919271
CHD,1984,male,39,2023,0.0008386407178564934,0.0007967086819636687,0.005313012224111783,0.005082472623371966,0.36757325765885085,0.3562341540601084,-4.193203589282469e-05,-0.0002305396007398165
CHD,1984,male,40,2024,0.0009591028173290881,0.0009111476764626336,0.0062135290633222005,0.005937882841543089,0.4209181279914729,0.4072363181255021,-4.7955140866454485e-05,-0.0002756462217791116
CHD,1984,male,41,2025,0.0010827874836173879,0.0010286481094365185,0.007225573748318665,0.006899319674700033,0.48478541129057273,0.46824307489633465,-5.413937418086937e-05,-0.0003262540736186318
CHD,1984,male,42,2026,0.0012093552235522124,0.0011488874623746016,0.008349127460837975,0.007966779935459295,0.5617283423719286,0.5416852350553567,-6.046776117761077e-05,-0.0003823475253786797
CHD,1984,male,43,2027,0.001381175267765941,0.001312116504377644,0.009624564334551772,0.009178651988995744,0.6558431306937589,0.631462918789726,-6.905876338829712e-05,-0.00044591234555602793
CHD,1984,male,44,2028,0.0015686496158827173,0.0014902171350885814,0.01106478757192574,0.010547237360814766,0.7691341008407964,0.7394779941458296,-7.843248079413587e-05,-0.0005175502111109745
CHD,1984,male,45,2029,0.001771778267902541,0.0016831893545074137,0.012682627753798508,0.012084776980883274,0.9035187441269912,0.867550485624168,-8.858891339512723e-05,-0.000597850772915234
CHD,1984,male,46,2030,0.001990561297907234,0.0018910332330118722,0.014490912422862436,0.01380351855389545,1.0607331472698753,1.017328786838661,-9.952806489536186e-05,-0.0006873938689669866
CHD,1984,male,47,2031,0.002224998705896797,0.002113748770601957,0.016502546012794553,0.015715793868395778,1.242223891992424,1.190186988763795,-0.00011124993529483974,-0.0007867521443987759
CHD,1984,male,48,2032,0.002475090417789407,0.0023513358968999362,0.01873059947016943,0.017834105429520096,1.4490266977763682,1.3871095685293469,-0.00012375452088947067,-0.0008964940406493357
CHD,1984,male,49,2033,0.002756265750994491,0.0026184524634447663,0.02120340902442361,0.020185487773449612,1.6817361571318408,1.6086626770115906,-0.00013781328754972457,-0.0010179212509739965
CHD,1984,male,50,2034,0.003052870327527179,0.00290022681115082,0.023931685731067465,0.022780232648134294,1.9428617765208855,1.8572370983011588,-0.00015264351637635926,-0.001151453082933171
CHD,1984,male,51,2035,0.003364904221469294,0.0031966590103958293,0.02692574167434208,0.025628270585572058,2.2349746378960127,2.13528339967586,-0.00016824521107346472,-0.0012974710887700205
CHD,1984,male,52,2036,0.003692367432820835,0.003507749061179793,0.03019546698656998,0.028739150612281137,2.5606997776360387,2.445304863699427,-0.00018461837164104183,-0.0014563163742888421
CHD,1984,male,53,2037,0.004035259887499981,0.0038334968931249816,0.03375030631562511,0.03212201943582525,2.9227084646690358,2.7898503348316908,-0.0002017629943749993,-0.0016282868797998576
CHD,1984,male,54,2038,0.0043935815855067305,0.004173902506231394,0.03759923497639634,0.03578560031868417,3.323710393697766,3.171506994955422,-0.0002196790792753367,-0.001813634657712171
CHD,1984,male,55,2039,0.004787140302180206,0.0045477832870711955,0.04176774344863387,0.039754367473483834,3.7684958241737476,3.5948442755583017,-0.00023935701510901033,-0.002013375975150035
CHD,1984,male,56,2040,0.0052005066460291596,0.004940481313727701,0.046265097152392194,0.04403738749596487,4.262576105705833,4.065120539709888,-0.0002600253323014586,-0.0022277096564273235
CHD,1984,male,57,2041,0.005633680691135412,0.005351996656578642,0.05109925461804284,0.048642516384843536,4.812202828689017,4.588302014298613,-0.00028168403455677057,-0.002456738233199307
CHD,1984,male,58,2042,0.006086662511580784,0.005782329386001745,0.05627676876181859,0.05357630720695143,5.424446943417344,5.1711389336394475,-0.00030433312557903974,-0.0027004615548671604
CHD,1984,male,59,2043,0.006559451959201638,0.0062314793612415565,0.0618026930734201,0.05884392222348819,6.107278442303375,5.821242389534227,-0.0003279725979600818,-0.002958770849931909
CHD,1984,male,60,2044,0.0070520491080797885,0.006699446652675798,0.06768049544847474,0.06444905204342181,6.869645178058775,6.547160551350217,-0.00035260245540399016,-0.0032314434050529223
CHD,1984,male,61,2045,0.007600420534665693,0.007220399507932408,0.07394665005139134,0.07042691422961082,7.720090526813806,7.3570639088658965,-0.0003800210267332852,-0.0035197358217805147
CHD,1984,male,62,2046,0.008184758611783872,0.007775520681194678,0.08062031257803676,0.07679628641704779,8.664392724843538,8.256497792082811,-0.00040923793058919404,-0.0038240261609889664
CHD,1984,male,63,2047,0.008805063265352504,0.008364810102084879,0.08771929868738303,0.08357474021636883,9.70831654031052,9.251002841703453,-0.00044025316326762494,-0.0041445584710141925
CHD,1984,male,64,2048,0.009461334569453412,0.008988267840980741,0.09526003995664256,0.09077860339416206,10.857546938220963,10.346052625666175,-0.0004730667284726705,-0.004481436562480498
CHD,1984,male,65,2049,0.010153572524086595,0.009645893897882264,0.10325754162607222,0.09842292349392741,12.117616897013306,11.546985640189874,-0.0005076786262043307,-0.004834618132144808
CHD,1984,male,66,2050,0.010881777055170232,0.01033768820241172,0.11172534186140332,0.1065214325540288,13.493830163122581,12.858932415956488,-0.0005440888527585112,-0.005203909307374521
CHD,1984,male,67,2051,0.011638076820945933,0.011056172979898636,0.12066295985447598,0.11507455900700835,14.997442430679968,14.29271014506844,-0.0005819038410472977,-0.005588400847467631
CHD,1984,male,68,2052,0.01238650524496325,0.011767179982715087,0.130034045657096,0.12404847732975363,16.643308376030916,15.862584909163374,-0.0006193252622481629,-0.005985568327342372
CHD,1984,male,69,2053,0.013127062327222178,0.012470709210861068,0.13980136341017746,0.13340851264463688,18.447408720631216,17.58391703579221,-0.0006563531163611101,-0.006392850765540581
CHD,1984,male,70,2054,0.013859748067722718,0.013166760664336582,0.1499269209164258,0.1431192561841061,20.42690349509803,19.473214836970925,-0.0006929874033861361,-0.006807664732319696
CHD,1984,male,71,2055,0.014584562392383047,0.013855334272763893,0.16037211701046641,0.1531446980894559,22.600158677519204,21.548163189259697,-0.0007292281196191533,-0.007227418921010503
CHD,1984,male,72,2056,0.01530150537528499,0.01453643010652074,0.17109790412893386,0.16344837516533772,24.9867454970381,23.827626233470596,-0.0007650752687642509,-0.007649528963596136
